SSAP-FD3863.PV,SSAP-TD3861.PV,SSAP-PD3850.PV,SSAP-PD3851.PV,SSAP-TD3851.PV,SSAP-TD385A.PV,SSAP-TD385D.PV,SSAP-TD385F.PV,SSAP-PD385A.PV,SSAP-TD385A1.PV,SSAP-TD385A6.PV,SSAP-FB389.PV,SSAP-PVU01.PV,SSAP-WV383.PV,half_假比重,half_含水率,half_平均粒徑μm,half_膠體強度,half_茶袋保持力,SSAP-FJ3021.PV,EC-SAP,EC,bad_ratio,mix,bridge,FT_total,high_FT,low_FT,TD385,TD385A,PD385A,BC283FHA,BC283HA,BC383GA,BC8000
-3.8854962160519673,2.3264676188514892,0.26601561048938976,1.9892096129394088,1.8654827380647327,0.599288497832396,0.9165058249307839,1.6175321001135285,1.6525148745840788,0.022759577253588403,0.142954929142324,-5.256860980757959,0.4281816045721012,0.3447898256440135,0.25833625151683903,0.0022384886447637388,0.3064967391705221,0.3488215077674829,-0.42536979560012406,-0.1634215574166064,-0.004176723948753927,0.304926555671457,-0.24153259448377576,1.6647773096991179,0.11334557136613464,-0.011437419529450201,-0.1645076824882253,0.012621333213090483,1.8220440878529462,0.5018312318195136,0.75967364768134,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8645390500332204,2.2271659505590695,0.018907555450247023,1.9009272097448042,1.7946720613593408,0.6017142846019469,0.8719236204358897,1.6294311057716284,1.071812356035361,0.4012802157975347,0.30455787157847397,-5.306251610078103,0.47690814815332927,0.3605027654962475,0.1505622955426491,-0.10778757603436427,0.261202380495457,0.45393842913541615,-0.3445355878854324,-0.16992584490537152,-0.0391708907951664,0.3037767469740109,-0.24222988317466634,1.6954202672207614,0.10867697722359505,-0.10534725656135133,-0.1645076824882253,-0.08470321794934013,1.7746319795676884,0.4932767983555263,0.6471411313095897,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.854892159945873,2.196092979903501,-0.121816636653271,1.9081102919867656,1.7976028180566015,0.6041400722488997,0.8273414159409826,1.6413293268504265,1.071812356035361,0.7797999829462873,0.4661608140145967,-5.199104210537028,0.5451619372187623,0.36821160692985705,0.1505622955426491,-0.21781364071349227,0.261202380495457,0.5590553505033564,-0.3445355878854324,-0.17653198929660047,-0.056146617922138126,0.30328763309764445,-2.0156700197913664,1.6864121362574134,0.10473279735850598,0.08597652132890192,-0.1645076824882253,0.11357740310576925,1.7520660994908412,0.47292839500869505,0.5355054763854492,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8708593846581287,2.2024753973914173,-0.05654951446334465,1.9129005448608623,1.7949989469870322,0.6065658598958498,0.7827598238518284,1.653228595755551,0.8415798216740955,0.7259021847438971,0.6277637564507467,-5.254206478308728,0.4503912510716334,0.3804960415347264,0.4738841634652189,-0.32783970539262025,0.5782628912209128,0.6641722718712897,0.05963545068804854,-0.16583046402244683,-0.08208190548308163,0.30298076347334096,-0.24430682886336405,1.6918670686202657,0.10986705735271629,0.1320367404802305,-0.1645076824882253,0.16131244660098312,1.7658806303840506,0.45257998876939665,0.5355191203540192,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8894880712966264,2.6788480001599515,0.02333298524776986,1.9176908909078085,1.8035755565829676,0.6089916475428025,0.7381770109802176,1.6651268133932218,1.071812356035361,0.5672573489650656,0.7893666901755557,-5.266353151048201,0.5858730346396819,0.3944028597050753,0.4738841634652189,-0.43786577007174826,0.5782628912209128,0.7692891932392264,0.05963545068804854,-0.09133873009460856,-0.09071294584656553,0.3116083921672118,-0.23950193698988004,1.717592804889318,0.15276191291987148,0.012271121674848121,-0.1645076824882253,0.03719195546473486,1.783671283023686,0.43223147406293366,0.35258901477585,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8708594478625566,2.706579009219606,-0.027253223312760227,2.008428047581635,1.8665861639983674,0.6114174351897553,0.6935948024563626,1.6770260857394739,1.071812356035361,0.4086116245924116,0.9509696413230466,-5.262585682111889,0.5854276386793164,0.38363145856849684,0.7972060313877887,-0.5478918347508763,0.8953234019463686,0.8744061146071632,0.4638064892615295,-0.017975681915114224,-0.0857497949272328,0.3041798965333353,-0.23945308079327934,1.6973108598866162,0.19580357562336057,0.11584378720965743,-0.1645076824882253,0.14453069126136536,1.8651384081046434,0.4118830707161024,0.34873041597246013,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.850900304701214,2.242270993145346,0.19874106209564996,2.0427137007530907,1.8906624856626661,0.61384322371411,0.6490132184251548,1.688924305097692,1.2130923604983996,0.24996679454639067,0.7434505815631924,-5.238862850950832,0.5634295270713296,0.363422034929027,0.7612813793963921,-0.49287880241131227,0.5329685325458478,0.7692891932392264,0.38297228154683793,0.055387365170073935,-0.032350643152124436,0.30933006636793164,-0.23799188880302954,1.6876984083028868,0.2360302656282269,0.04801446037560651,-0.1645076824882253,0.07423497998746224,1.875007090613748,0.3915347765595413,0.18635420842843833,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8449125068647563,1.9789867709632518,0.6174185535513931,2.0387472750756146,1.9122105856976745,0.6162680725412083,0.6044304015245707,1.667491495887822,1.3685602825909042,0.09132194156893046,0.4625519066503203,-5.2206707521525315,0.4655333401209712,0.4070718688051105,0.7612813793963921,-0.43786577007174826,0.5329685325458478,0.6641722718712897,0.38297228154683793,0.13100761960604962,-0.03977239770591444,0.34498457167225294,-0.23754881557379076,1.6774660552685683,0.27727312097744994,-0.12430340244137494,-0.1645076824882253,-0.10434864006753788,1.8856785580157291,0.39699620115963136,0.18572261159907863,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.868198178876145,2.4583023055516176,1.5567092942542775,2.0412987563102374,1.9122105856976745,0.6186897109554029,0.5913031186396158,1.641331689191226,1.3685602825909042,-0.06732376560514854,0.18165189890258945,-5.220366470163927,0.4613547162018671,0.3997371389568492,0.7253567274049955,-0.38285273773218426,0.17061366314532678,0.5590553505033564,0.3021380738321463,0.20775655979036578,-0.12133748287552819,0.30306625753427263,-0.4315423860878705,1.6841208778743595,0.05955882029343761,-0.09000201533887466,-0.1645076824882253,-0.0687999988440888,1.8914962930467831,0.41761449609419454,0.1875713902023286,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8698614599339125,2.500932508776445,0.44862082403848325,2.113260472253674,1.984013215319199,0.6211112142497316,0.647106183036519,1.6151721457416435,1.6397353738705047,-0.225968618582555,-0.09924810013380055,-5.223628359466459,0.5194923892941589,0.4386159024693919,0.7253567274049955,-0.32783970539262025,0.17061366314532678,0.45393842913541615,0.3021380738321463,0.2777332968458688,-0.186887008808917,0.30912796630219247,-0.4315040049403237,1.6803342854828722,0.09795772287570716,-0.10762921167980949,-0.1645076824882253,-0.08706814866049992,1.9198958124481766,0.45970642178255644,0.5291757128713518,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8732988643190494,2.4679007744425885,0.5642776335890178,2.1231307312395415,1.9670628962589918,0.6235327184214595,0.7029092474334349,1.5890128638185057,1.1762301604083287,-0.3846143314894983,-0.3801480904588769,-5.194386377672243,0.8947260312188982,0.40908112347329545,0.8331306833791854,-0.27282667305305286,0.35179109784558726,0.3488215077674829,0.2213038661174662,0.34658134815303465,-0.11521697836645405,0.31402736956678473,-0.4322264417575038,1.6837418616675695,0.1357427166725719,-0.12059118697955618,-0.1645076824882253,-0.10050144242500533,1.9425877902565662,0.5146356838766835,0.7054742134243654,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8453560156582136,2.357141246239801,0.7179665250985021,2.110548232012392,1.9992469083519557,0.625954488445907,0.7587135406707285,1.5628541083893686,1.305755140513185,-0.29349263528439523,-0.6610480894952668,-5.193725068340529,0.9385994912122754,0.3951130591073547,0.8331306833791854,-0.21781364071349227,0.35179109784558726,0.24370458639954612,0.2213038661174662,0.3597867034130663,-0.07470672461824246,0.31918278225669106,-0.4337249842638702,1.7003691125328126,0.14659871127526108,-0.4033907092927736,-0.1645076824882253,-0.3935840144747684,1.9246406230907958,0.5695645055941438,0.7068382556213968,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8664240206200144,2.14803365755249,1.312785614501256,2.1176863332679194,1.980449210983242,0.6283758583751736,0.8145172215023072,1.536695352960226,1.615857508796879,-0.16001042448672936,-0.9419481059543386,-5.195828270966556,0.26364774446699724,0.39815647945586746,0.9409046393533753,-0.16280060837392826,0.5329685325458478,0.13858766503160935,0.14046965840275163,0.3597867034130663,-0.1180897435672586,0.3030703572670237,-1.052839566352073,1.687025700166456,0.09167670510560501,-0.40655505366416156,-0.1645076824882253,-0.3968634195445917,1.923857307448199,0.6244945356357208,1.0517994691762305,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.87740163002756,2.4799008709449017,1.0292737599877957,1.7925480385925099,1.7299232930578807,0.6307974959119635,0.8703202818702246,1.5105365975311051,1.9323417649661587,-0.0265299622122615,-1.2126501673429015,-5.158409864062693,0.5270029440245316,0.3925814265396184,0.9409046393533753,-0.16280060837392826,0.5329685325458478,0.13858766503160935,0.14046965840275163,0.3597867034130663,-0.09067038246014113,0.31000686996202115,-0.47603353042479263,1.653136147187886,0.09233838298353451,-0.7047551441888427,-0.1645076824882253,-0.7059065494677322,1.6786751691551576,0.6794232459935764,1.1585333093379104,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8676437629453853,2.3287161717536327,0.6391232532638554,1.8110539159256922,1.7074037801396509,0.6332189992062868,0.9261233462671278,1.484378105348971,1.5192301009474738,0.10543803894515712,-0.9211932712261949,-5.157007880992739,0.49957301085099326,0.3981389988349999,0.7612813793963921,-0.16280060837392826,0.5782628912209128,0.22034527053999958,0.3021380738321463,0.3597867034130663,-0.11158177967480973,0.3058780788806228,-0.4798790269692992,1.6635764157069683,0.0900574369100429,-0.7052503260649758,-0.1645076824882253,-0.7064197369607748,1.6672716656157023,0.7343532760351533,1.2740263269719554,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8460213420528233,2.1745971809639224,0.34748483879397074,1.8034346772258545,1.7227231431018932,0.6353381998778509,0.9819270230697332,1.4625596220661456,1.2102518057164495,0.21909281626028893,-0.6124961387901815,-5.171576202532006,0.2875979512261092,0.39594268842641167,0.7612813793963921,-0.16280060837392826,0.5782628912209128,0.30210287604840375,0.3021380738321463,0.3597867034130663,-0.11408675675390942,0.3028390587995394,-0.4779328120213349,1.6597699609792234,0.09087763354365,-0.7057967345383853,-0.1645076824882253,-0.7069860137333334,1.6668669008452872,0.7651226018897006,1.2800064064200793,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.867643796210874,2.194394371431268,0.6898543226692158,1.7958154241917341,1.7015825900210753,0.6365520965715044,1.0335342542551613,1.4411341682873837,1.3741908694714562,0.33273359965688265,-0.3037989105293909,-5.173178951799331,0.4045035762603727,0.40456779678236426,0.5816581194394088,-0.16280060837392826,0.6235572498959779,0.383860481556794,0.4638064892615295,0.3597867034130663,-0.13178618130864045,0.30282531881660524,-0.47835400469665773,1.674664849429612,0.09137451259149351,-0.7063431415223682,-0.1645076824882253,-0.7075522889623073,1.6693823943568338,0.78406783219412,1.2734628873984215,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.86354106376785,2.2039138385224626,0.5659844796156194,1.5722146825975876,1.556244923793429,0.6377662626274824,1.0780389974865658,1.4197079178853256,1.2286157813804965,0.4463743830534585,-0.014147186780269959,-5.179836777007095,0.3747065967624951,0.39768807447318544,0.04278833956845917,-0.16280060837392826,-5.128826301837292,0.4656180870651842,0.4638064892615295,0.3597867034130663,-0.1323141939318197,0.2964833674257129,-0.4779854771733926,1.6554811335283284,0.09115945502016988,-0.7068810114848516,-0.1645076824882253,-0.7081097167498208,1.4747192845994086,0.7794716833432834,1.2744333511718895,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.86742204347742,2.109813217444275,0.3064750688243847,1.5722146825975876,1.5521821850665964,0.6389804286834632,1.1225437366889846,1.3982822008595552,1.071812356035361,0.5600151664500164,0.27300159506311283,-5.173379831913922,0.6349167780505605,0.4002066924262202,0.04278833956845917,-0.16280060837392826,-5.128826301837292,0.5473756925735883,0.4638064892615295,0.3571590592760666,-0.13059232778406077,0.2994682755368752,-0.47942826314511755,1.6867600698363938,0.08994004734215326,-0.7071687296262326,-0.1645076824882253,-0.7084078967899127,1.478426163301393,0.7624612380644478,1.2765122257083532,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8457995876560953,2.197058318349054,-0.08263604494472818,1.5722146825975876,1.534936287840975,0.6401943271319095,1.1670484799203766,1.3768564735103759,1.0705061795710007,0.6736541955905119,0.5601517097413271,-5.195883978231097,1.066479570202319,0.3812172142505226,-0.4960814403024905,-0.16280060837392826,-10.881209853570562,0.6291332980819786,0.4638064892615295,0.352553143089129,-0.06464365185759455,0.3111811094647344,-2.3334538239411615,1.6612348846105243,0.08713800670333326,-0.7071687296262326,-0.1645076824882253,-0.7084078967899127,1.4844035917158813,0.7454506828722319,1.2755728885420798,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8599927472555877,1.8907596639947875,-0.10770342749771075,1.5722146825975876,1.5665514303268022,0.6414086256755503,1.2115526067170932,1.3554304949581608,0.7075656874950619,0.7883709456476575,0.760156534042273,-5.197946435260525,0.6509285014311595,0.31317433812841444,-0.190721898375619,-0.16280060837392826,-0.19174120625519417,0.6597924001476266,0.4233893854041837,0.34689008906473173,0.07971851636446882,0.3129959803617831,-0.4802026545325403,1.6747365223573765,0.08349069441117091,-0.7071687296262326,-0.1645076824882253,-0.7084078967899127,1.4745597221395297,0.7284396873033722,1.266939677862089,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.876403673701131,2.217127396682655,0.053247925887731105,1.5007117282795241,1.5068984304508541,0.6426225241240022,1.256056733513797,1.3340050291354209,0.9100035188527998,0.9028593787027038,0.6382847279692907,-5.192312262823224,0.7043518248579729,0.41542251821182224,0.11463764355125246,-0.16280060837392826,-0.19174120625519417,0.6904515022132748,0.38297228154683793,0.34220869859720515,-0.13810090048351464,0.3097284383253307,-0.4802993516723538,1.6745201514975874,0.08212486260409298,-0.7071687296262326,-0.1645076824882253,-0.7084078967899127,1.4111841870843516,0.7114293541072602,1.0462919268826154,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8698614599339125,1.9351878463281849,-0.12436409377837335,1.499448583915184,1.6042618013130772,0.6438366901799802,1.3005608603105137,1.3125349438050344,1.046567079213874,0.8665058783588976,0.5164142460198535,-5.223666750628589,0.7384513190822336,0.40148316303436804,0.4199971854781239,-0.16280060837392826,-0.19174120625519417,0.7211106042789228,0.3425551776894921,0.3374517517761413,-0.11118186166921673,0.3090244324165922,-0.48130213369962055,1.6664624609568028,0.07998722895650406,-0.7071687296262326,-0.1645076824882253,-0.7084078967899127,1.4147097449987187,0.6944185790882932,1.0537547239332636,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.867421978609717,1.862471308068317,0.04619685602046264,1.4981847156694494,1.569435096962986,0.6403189699436548,1.3450656035419055,1.2865883172887396,1.1129319716506374,0.8301427296065782,0.39454243994687116,-5.249869292164016,0.6873406103906062,0.40036274226606366,0.7253567274049955,-0.16280060837392826,-0.19174120625519417,0.7517697063445709,0.3021380738321463,0.33261924641293444,-0.12873041286153133,0.30041475099698084,-0.47786534081701465,1.6797324329352554,0.0771263425546332,-0.7071687296262326,-0.1645076824882253,-0.7084078967899127,1.406294062134067,0.6781274308475512,0.9382533457175674,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.860990771776268,2.0299097037755645,-0.24358741667221218,1.4969215713051092,1.5707920179623227,0.6257894140852502,1.3422284084988594,1.2604429496045217,0.8186364778684861,0.7937892292628077,0.272670625162548,-5.266316202920528,0.9738200916596402,0.38453688001344977,0.7253567274049955,-0.16280060837392826,-0.19174120625519417,0.782428808410219,0.3021380738321463,0.32786229849756604,-0.08067793899561249,0.30718407764075967,-1.6660124217187138,1.685344191825645,0.07375569676688713,-0.7071687296262326,-0.1645076824882253,-0.7084078967899127,1.4064288149968258,0.6621201845352189,0.9284309557358706,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.877678902860642,2.1262147442653876,-0.2018591890036764,1.4956547071938024,1.677460174763082,0.6112194249231166,1.269558413848585,1.2342248603643897,0.9998905619259181,0.7573298945349468,0.15046117630339337,-5.293050639901696,0.9810663815371149,0.4030112529411832,0.6175827714308055,-0.16280060837392826,-0.01056377155493369,0.813087910475867,-0.18286717245601478,0.3242571622979361,-0.10551813449290079,0.3128404531600975,-0.48016713050485993,1.6747930852543917,0.07366498334471307,-0.7071687296262326,-0.1645076824882253,-0.7084078967899127,1.412902878159088,0.6496454241769961,0.9306585995993361,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.876181856099975,2.108940769469008,-0.08324727049349614,1.4943878215810689,1.6547848566991052,0.5966454216480827,1.1968687295491633,1.2079996823812797,0.7750644294798177,0.7208609113987343,0.028218511108833718,-5.283263339014646,0.9491011386484699,0.3950904747109017,0.6175827714308055,-0.16280060837392826,-0.01056377155493369,0.8437470125415151,-0.18286717245601478,0.3290404096679299,-0.10453383993492675,0.3062251153802121,-0.47840175587848566,1.6812405985588212,0.07483686981289621,-0.7071687296262326,-0.1645076824882253,-0.7084078967899127,1.3869474647403328,0.6386307748858076,0.9320650810059306,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.859438431121293,2.0027067352137196,-0.17837127159639724,1.37734096628584,1.7119710071588425,0.5821079647871424,1.1243597734249073,1.1818396141582335,0.7750644294798177,0.6844811774737707,-0.09372241943869897,-5.275303173342549,1.0316488270429802,0.40120806589759045,0.5098088154566155,-0.16280060837392826,0.17061366314532678,0.8744061146071632,-0.6678724187442103,0.3338123036138078,-0.1457615808577603,0.29377641819377576,-0.4820999466545613,1.691034905610786,0.07813835472697993,-0.7071687296262326,-0.1645076824882253,-0.7084078967899127,1.286127508803281,0.627643706622508,0.9315641971506705,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.844801632992941,1.896760637550548,-0.10026480867151717,1.3834194413559415,1.4661538474544957,0.5675662253283738,1.0518305555356597,1.155672718718676,1.071812356035361,0.6537314073976158,-0.16782118175570923,-5.265268436965892,1.0085468100041046,0.4109539777984825,0.5098088154566155,-0.16280060837392826,0.17061366314532678,0.8744061146071632,-0.6678724187442103,0.3385855326129317,-0.11475683317784383,0.315891864989851,-0.4803120434369401,1.684602089972046,0.07991870679000597,-0.7071687296262326,-0.1645076824882253,-0.7084078967899127,1.3075694384946253,0.6166535528302194,0.7596360381028419,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8685308420734508,1.9613119056689619,-0.14731709310796043,1.4043446163143103,1.4921116177472769,0.5530204708793028,0.9792804272148462,1.1294979482362535,1.0104306004575758,0.6298949140200042,-0.15576759824245487,-5.294164897492125,0.9560921433476525,0.43888347133465216,0.2942609035082357,-0.22698247943675293,0.2159080218203919,0.9152849173613653,-0.7487066264589134,0.3433600933823813,-0.21737243022573755,0.2961142889218309,-0.4756085505555027,1.68006113382335,0.08368395836182284,-0.7071687296262326,-0.1645076824882253,-0.7084078967899127,1.3193137026971034,0.605660414744993,0.7575294218734028,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8653151920850433,1.947017893079559,-0.33494098680433965,1.308763524868938,1.4053736328328337,0.5384708312953949,0.9067118421142115,1.105138888722425,0.9386095064081563,0.6060523151433513,-0.14371134034816932,-5.2695335492819755,0.9205469420146513,0.40533732849705234,0.2942609035082357,-0.2911643504995776,0.2159080218203919,0.9561637201155534,-0.7487066264589134,0.3482114667685844,-0.09602157668871607,0.3190297339050105,-0.4774085272713045,1.6844728699475444,0.08555978992757612,-0.7071687296262326,-0.1645076824882253,-0.7084078967899127,1.2573001895905898,0.5946640826636399,0.7608855564994866,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
-3.8562227478673945,1.8371635312185757,-0.11498933967155446,1.3356988218592216,1.5578082465141472,0.5309575710039841,0.8341623221701147,1.137900737685347,0.8668082162362705,0.5822166931609514,-0.13165907224711912,-5.257007748511362,0.873181926218157,0.37956675963183284,0.07871299155985581,-0.35534622156240225,0.261202380495457,0.9970425228697555,-0.829540834173605,0.3530615083844652,-0.06429774488429592,0.309862218683471,-0.4766300096694421,1.675521794134114,0.08897352669859723,-0.7071687296262326,-0.1645076824882253,-0.7084078967899127,1.2845237235807205,0.5882850837913762,0.7646444072528538,0.0,-0.19863233954411605,0.28094087214412594,-0.19099917982881226
